Content,Level,datetime,content_length,source,Clean_Content
data storage interrupt,Error,2005-06-14 16:54:47,3,BGL,data storage interrupt
"ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",Error,2005-11-03 16:47:46,16,BGL,ciod error loading home old glosli src ddcmd bin ddcmdgbglv invalid missing program image file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 07:52:02.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 10,Error,2005-12-04 20:32:55.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:10.000,3,Hadoop,error contacting rm
[client 61.37.222.240] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 19:36:05.000,8,Apache,client directory index forbidden rule var www html
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:06:53,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",Error,2005-11-25 09:48:23,9,BGL,ciod error reading message prefix ciostream socket link severed
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:11:02,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data TLB error interrupt,Error,2005-06-12 02:06:52,4,BGL,data tlb error interrupt
data address: 0x00000002,Error,2005-06-14 16:56:02,2,BGL,data address
instruction address: 0x00004ed8,Error,2005-06-14 16:54:30,2,BGL,instruction address
data TLB error interrupt,Error,2005-06-12 01:56:13,4,BGL,data tlb error interrupt
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-05 11:06:35,14,BGL,ciod error loading home urgent vnm vnm rts invalid missing program image permission denied
core configuration register: 0x00002000,Error,2005-06-14 17:52:08,3,BGL,core configuration register
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:43:12.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:48:01.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:24:03,4,BGL,data tlb error interrupt
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-13 01:25:08,14,BGL,ciod error loading home urgent cop vnm rts invalid missing program image permission denied
rts panic! - stopping execution,Error,2005-07-11 21:03:39,4,BGL,rts panic stopping execution
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:22:48.000,4,Apache,child workerenv error state
byte ordering exception.....................0,Error,2005-06-14 17:49:44,3,BGL,byte ordering exception
"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 00:59:07,14,BGL,ciod error loading home yates torus latency rts invalid missing program image file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:00.000,3,Hadoop,error contacting rm
data store interrupt caused by icbi.........0,Error,2005-06-14 17:43:21,5,BGL,data store interrupt caused icbi
data storage interrupt,Error,2005-06-14 16:52:35,3,BGL,data storage interrupt
[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 09:09:48.000,8,Apache,client directory index forbidden rule var www html
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",Error,2005-11-21 21:40:58,10,BGL,ciod error reading message prefix ciostream socket connection reset peer
ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,Error,2005-06-08 01:15:58,8,BGL,ciod login chdir p glosli failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:01:47.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:12:16,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
"ciod: Error loading /bgl/apps/SWL/stability/NEWS05/news05_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:33:25,13,BGL,ciod error loading bgl apps swl stability invalid missing program image permission denied
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:52.000,3,Hadoop,error contacting rm
rts panic! - stopping execution,Error,2005-07-11 21:03:37,4,BGL,rts panic stopping execution
[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 06:36:59.000,8,Apache,client directory index forbidden rule var www html
data storage interrupt,Error,2005-06-14 00:41:21,3,BGL,data storage interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:13:50,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:52.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:40.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:56.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:40:06.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:16:36.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:30:43.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:31:50,4,BGL,data tlb error interrupt
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-15 02:25:41,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
"problem state (0=sup,1=usr).......0",Error,2005-06-14 17:42:34,4,BGL,problem state sup usr
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:48:46.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 16:17:05,2,BGL,instruction address
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,Error,2005-09-21 01:22:11,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
data storage interrupt,Error,2005-06-14 16:52:22,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 7,Error,2005-12-04 19:32:34.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:10.000,3,Hadoop,error contacting rm
data TLB error interrupt,Error,2005-06-12 02:41:12,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:00:15.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:11.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 11:06:51.000,4,Apache,child workerenv error state
jk2_init() Can't find child 2087 in scoreboard,Error,2005-12-04 20:47:17.000,3,Apache,t child scoreboard
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:58.000,3,Hadoop,error contacting rm
Can not get assembly information for node card,Error,2005-08-03 04:15:36,4,BGL,assembly information node card
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:56.000,3,Hadoop,error contacting rm
ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory,Error,2005-09-19 21:03:53,11,BGL,ciod login chdir home yates mpi val rundir failed file directory
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49934, Link has been severed",Error,2005-12-15 07:16:21,9,BGL,ciod error reading message prefix ciostream socket link severed
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:18.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 17:50:41.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:08.000,3,Hadoop,error contacting rm
Lustre mount FAILED : bglio78 : block_id : location,Error,2005-11-21 12:23:18,4,BGL,lustre mount failed location
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:50:55.000,4,Apache,child workerenv error state
Lustre mount FAILED : bglio617 : block_id : location,Error,2005-12-04 20:05:37,4,BGL,lustre mount failed location
mod_jk child workerEnv in error state 6,Error,2005-12-05 07:48:56.000,4,Apache,child workerenv error state
machine state register: 0x00002000,Error,2005-06-14 18:00:57,3,BGL,machine state register
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:06.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:20.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:58.000,3,Hadoop,error contacting rm
"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",Error,2005-12-09 06:17:36,15,BGL,ciod error loading g glosli src ddcmd bin ddcmdbglv invalid missing program image file directory
"problem state (0=sup,1=usr).......0",Error,2005-06-14 18:09:45,4,BGL,problem state sup usr
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:30.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:46.000,3,Hadoop,error contacting rm
rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,Error,2005-09-21 01:01:56,11,BGL,rts bad message header expecting type instead type softheader prxf pixf
"ciod: Error loading /p/gb1/stella/UMT2K/1325/umt2k_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:35:34,11,BGL,ciod error loading p stella invalid missing program image permission denied
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:43:16.000,4,Apache,child workerenv error state
jk2_init() Can't find child 1566 in scoreboard,Error,2005-12-04 17:43:08.000,3,Apache,t child scoreboard
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:38.000,3,Hadoop,error contacting rm
data store interrupt caused by icbi.........0,Error,2005-06-14 17:41:58,5,BGL,data store interrupt caused icbi
data TLB error interrupt,Error,2005-06-12 00:32:07,4,BGL,data tlb error interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:09.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:00.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 9,Error,2005-12-05 13:39:41.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:00:34.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 04:54:18.000,4,Apache,child workerenv error state
"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",Error,2005-06-22 01:07:34,9,BGL,ciod error loading invalid missing program image file directory
data TLB error interrupt,Error,2005-06-12 04:17:32,4,BGL,data tlb error interrupt
data storage interrupt,Error,2005-06-14 00:39:09,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 04:01:23.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:05.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:55:23.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:12.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:10:44.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:02:02.000,4,Apache,child workerenv error state
special purpose registers:,Error,2005-06-14 18:13:30,3,BGL,special purpose registers
r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,Error,2005-11-27 00:39:56,0,BGL,
data TLB error interrupt,Error,2005-06-12 02:30:20,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:48:56.000,4,Apache,child workerenv error state
machine state register: 0x00002000,Error,2005-06-14 18:01:10,3,BGL,machine state register
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:42:12,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
program interrupt: fp cr update.............0,Error,2005-06-14 17:54:39,5,BGL,program interrupt fp cr update
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:12,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:59:29.000,4,Apache,child workerenv error state
"ciod: Error loading /home/yates//bandwidth.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 00:55:22,13,BGL,ciod error loading home yates bandwidth rts invalid missing program image file directory
"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/1498./hpl_DD: invalid or missing program image, No such file or directory",Error,2005-12-09 20:48:53,15,BGL,ciod error loading bgl apps swl stability hpl work invalid missing program image file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:32:55.000,4,Apache,child workerenv error state
[client 168.20.198.21] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 03:44:50.000,8,Apache,client directory index forbidden rule var www html
core configuration register: 0x00002000,Error,2005-06-14 18:30:39,3,BGL,core configuration register
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:18:55.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 01:07:46,16,BGL,ciod error loading bgl apps swl performance miniben bandwidth rts invalid missing program image file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:23:15.000,4,Apache,child workerenv error state
Lustre mount FAILED : bglio344 : point /p/gb1,Error,2005-09-01 05:30:43,5,BGL,lustre mount failed point p
data TLB error interrupt,Error,2005-06-12 01:31:31,4,BGL,data tlb error interrupt
[client 218.75.106.250] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 17:31:39.000,8,Apache,client directory index forbidden rule var www html
data storage interrupt,Error,2005-06-14 17:17:24,3,BGL,data storage interrupt
data TLB error interrupt,Error,2005-06-12 01:02:09,4,BGL,data tlb error interrupt
rts internal error,Error,2005-06-14 18:15:27,3,BGL,rts internal error
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:26.000,3,Hadoop,error contacting rm
floating point instr. enabled.....1,Error,2005-06-14 17:43:34,4,BGL,floating point instr enabled
ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,Error,2005-08-17 19:21:31,8,BGL,ciod login chdir p da failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:13:01.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:45:08.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 04:05:32,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:20,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,Error,2005-09-19 16:32:14,8,BGL,ciod login chdir home test failed file directory
instruction address: 0x00004ed8,Error,2005-06-14 16:21:59,2,BGL,instruction address
data TLB error interrupt,Error,2005-06-12 05:06:51,4,BGL,data tlb error interrupt
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",Error,2005-12-13 17:52:35,9,BGL,ciod error reading message prefix ciostream socket link severed
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,Error,2005-08-15 02:02:39,9,BGL,ciod error reading message prefix ciostream socket link severed
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:20:46.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:32.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:32:04.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:32:07,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 14:11:43.000,8,Apache,client directory index forbidden rule var www html
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:12.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:38:04.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 00:41:57,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:32.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:26.000,3,Hadoop,error contacting rm
program interrupt: imprecise exception......0,Error,2005-06-14 17:52:48,4,BGL,program interrupt imprecise exception
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:21:26.625,6,Zookeeper,unexpected exception causing shutdown sock open
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:58:29.000,4,Apache,child workerenv error state
data address space................0,Error,2005-06-14 18:29:01,3,BGL,data address space
Lustre mount FAILED : bglio736 : point /p/gb1,Error,2005-09-03 14:58:23,5,BGL,lustre mount failed point p
mod_jk child workerEnv in error state 8,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-04 20:24:49.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,Error,2005-09-21 01:21:06,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
floating point instr. enabled.....1,Error,2005-06-14 17:43:21,4,BGL,floating point instr enabled
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,Error,2005-12-01 03:57:55,7,BGL,ciod login chdir g failed file directory
mod_jk child workerEnv in error state 9,Error,2005-12-04 17:31:12.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:52:41.000,4,Apache,child workerenv error state
program interrupt: fp cr field .............0,Error,2005-06-14 17:58:29,5,BGL,program interrupt fp cr field
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:00.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:48.000,3,Hadoop,error contacting rm
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:07:01,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
"ciod: Error loading /p/gb1/stella/UMT2K/1369/umt2k_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:38:17,11,BGL,ciod error loading p stella invalid missing program image permission denied
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:25:46.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:12:40,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:17:51.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 17:12:57.000,4,Apache,child workerenv error state
program interrupt: illegal instruction......0,Error,2005-06-14 16:43:01,4,BGL,program interrupt illegal instruction
program interrupt: fp cr field .............0,Error,2005-06-14 17:58:37,5,BGL,program interrupt fp cr field
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:24.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno: invalid or missing program image, Permission denied",Error,2005-12-09 20:18:15,16,BGL,ciod error loading bgl apps swl stability mdcask work inferno invalid missing program image permission denied
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:34:57.000,4,Apache,child workerenv error state
jk2_init() Can't find child 5621 in scoreboard,Error,2005-12-05 11:06:52.000,3,Apache,t child scoreboard
mod_jk child workerEnv in error state 8,Error,2005-12-04 17:21:04.000,4,Apache,child workerenv error state
store operation.............................1,Error,2005-06-14 17:36:43,2,BGL,store operation
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:07:09.000,4,Apache,child workerenv error state
data address space................0,Error,2005-06-14 18:29:10,3,BGL,data address space
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:32:58.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:24.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",Error,2005-08-13 23:39:08,16,BGL,ciod error loading bgl apps scaletest stability mdcask work inferno invalid missing program image file directory
Lustre mount FAILED : bglio23 : point /p/gb1,Error,2005-09-08 18:05:52,5,BGL,lustre mount failed point p
instruction address: 0x00004ed8,Error,2005-06-14 00:53:23,2,BGL,instruction address
"ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB: invalid or missing program image, No such file or directory",Error,2005-09-11 06:46:15,19,BGL,ciod error loading bgl apps swl prep rky swl mpi perf imb imb invalid missing program image file directory
data TLB error interrupt,Error,2005-06-12 06:12:34,4,BGL,data tlb error interrupt
machine check: i-fetch......................0,Error,2005-06-14 17:26:33,3,BGL,machine check fetch
data TLB error interrupt,Error,2005-06-12 04:02:13,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 04:29:50,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:47:40.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:54.000,3,Hadoop,error contacting rm
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,Error,2005-08-04 17:27:46,47,BGL,node card status alerts active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch active mpgood ok mpgood error latch active volt rail ok volt rail ok
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:50:07,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
data TLB error interrupt,Error,2005-06-12 03:08:20,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:14:03,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
byte ordering exception.....................0,Error,2005-06-14 17:50:09,3,BGL,byte ordering exception
data storage interrupt,Error,2005-06-14 16:53:21,3,BGL,data storage interrupt
dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,Error,2005-11-24 14:07:56,1,BGL,dbsr
data storage interrupt,Error,2005-06-14 16:33:24,3,BGL,data storage interrupt
core configuration register: 0x00002000,Error,2005-06-14 18:30:08,3,BGL,core configuration register
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:19:34.000,4,Apache,child workerenv error state
rts: kernel terminated for reason 1004,Error,2005-10-28 19:59:40,4,BGL,rts kernel terminated reason
data TLB error interrupt,Error,2005-06-12 03:54:17,4,BGL,data tlb error interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:50.000,3,Hadoop,error contacting rm
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:50288, Link has been severed",Error,2005-12-15 07:16:59,9,BGL,ciod error reading message prefix ciostream socket link severed
mod_jk child workerEnv in error state 7,Error,2005-12-04 04:52:15.000,4,Apache,child workerenv error state
store operation.............................1,Error,2005-06-14 17:37:05,2,BGL,store operation
mod_jk child workerEnv in error state 7,Error,2005-12-04 20:22:52.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 05:07:55,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:51:18.000,4,Apache,child workerenv error state
size of scratchpad portion of L3.........0 (0M),Error,2005-12-07 01:42:27,3,BGL,size scratchpad portion
"ciod: Error loading /p/gb1/stella/UMT2K/1372/umt2k_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:19:19,11,BGL,ciod error loading p stella invalid missing program image permission denied
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:37,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child init 1 -2,Error,2005-12-04 17:43:12.000,2,Apache,child init
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:42.000,3,Hadoop,error contacting rm
data TLB error interrupt,Error,2005-06-12 00:53:42,4,BGL,data tlb error interrupt
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:29:37,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:32:30.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:36:07.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 16:32:58.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:40.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:28.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:56:17.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-04 20:47:16.000,4,Apache,child workerenv error state
