Content,Level,datetime,content_length,source,Clean_Content
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:47:40.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 16:51:37,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:55:08.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:42.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:00.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:34:55,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
core configuration register: 0x00002000,Error,2005-06-14 18:30:07,3,BGL,core configuration register
"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",Error,2005-12-09 06:18:58,15,BGL,ciod error loading g glosli src ddcmd bin ddcmdbglv invalid missing program image file directory
mod_jk child workerEnv in error state 9,Error,2005-12-04 07:02:03.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:47:43.000,4,Apache,child workerenv error state
exception syndrome register: 0x00800000,Error,2005-06-14 17:18:50,3,BGL,exception syndrome register
data store interrupt caused by icbi.........0,Error,2005-06-14 17:41:58,5,BGL,data store interrupt caused icbi
data TLB error interrupt,Error,2005-06-12 00:53:42,4,BGL,data tlb error interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:56.000,3,Hadoop,error contacting rm
instruction address: 0x00004ed8,Error,2005-06-14 16:35:35,2,BGL,instruction address
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:00.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied",Error,2005-11-07 12:32:10,17,BGL,ciod error loading bgl apps followup raptor pre study raptor newcomp invalid missing program image permission denied
data TLB error interrupt,Error,2005-06-12 02:48:43,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:32:10.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,Error,2005-06-08 01:15:58,8,BGL,ciod login chdir p glosli failed file directory
Lustre mount FAILED : bglio388 : point /p/gb1,Error,2005-09-13 16:02:05,5,BGL,lustre mount failed point p
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",Error,2005-11-21 19:08:04,9,BGL,ciod error reading message prefix ciostream socket connection timed
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,Error,2005-09-21 01:22:11,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:34.000,3,Hadoop,error contacting rm
Lustre mount FAILED : bglio136 : point /p/gb1,Error,2005-09-02 20:24:02,5,BGL,lustre mount failed point p
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:03:54.584,6,Zookeeper,unexpected exception causing shutdown sock open
program interrupt: illegal instruction......0,Error,2005-06-14 17:27:08,4,BGL,program interrupt illegal instruction
core configuration register: 0x00002000,Error,2005-06-14 18:30:08,3,BGL,core configuration register
mod_jk child workerEnv in error state 6,Error,2005-12-05 11:06:51.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:17:05.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 17:18:09,2,BGL,instruction address
data storage interrupt,Error,2005-06-14 16:53:21,3,BGL,data storage interrupt
data address space................0,Error,2005-06-14 18:29:10,3,BGL,data address space
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:46.000,3,Hadoop,error contacting rm
machine state register: 0x00002000,Error,2005-06-14 18:01:10,3,BGL,machine state register
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:24.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:36:57.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:16:36.000,4,Apache,child workerenv error state
rts: kernel terminated for reason 1004,Error,2005-11-16 03:19:28,4,BGL,rts kernel terminated reason
mod_jk child workerEnv in error state 8,Error,2005-12-04 06:59:47.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 05:24:48,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:32:55.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:10.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:06.000,3,Hadoop,error contacting rm
program interrupt: imprecise exception......0,Error,2005-06-14 17:32:55,4,BGL,program interrupt imprecise exception
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:17:35.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:47:11.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:18:55.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 06:26:23,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:00:15.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 16:09:30,3,BGL,data storage interrupt
data TLB error interrupt,Error,2005-06-12 06:21:31,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:54:20.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 16:21:30,2,BGL,instruction address
data store interrupt caused by dcbf.........0,Error,2005-06-14 17:26:37,5,BGL,data store interrupt caused dcbf
ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,Error,2005-09-19 16:32:14,8,BGL,ciod login chdir home test failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:19:18.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:37,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
Can not get assembly information for node card,Error,2005-08-03 09:10:15,4,BGL,assembly information node card
"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/1501./hpl_DD: invalid or missing program image, No such file or directory",Error,2005-12-09 20:49:48,15,BGL,ciod error loading bgl apps swl stability hpl work invalid missing program image file directory
rts internal error,Error,2005-06-14 18:15:27,3,BGL,rts internal error
exception syndrome register: 0x00800000,Error,2005-06-14 17:19:34,3,BGL,exception syndrome register
data TLB error interrupt,Error,2005-06-12 02:06:52,4,BGL,data tlb error interrupt
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-01 12:38:37,14,BGL,ciod error loading home urgent gunnels vnm rts invalid missing program image permission denied
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:30.000,3,Hadoop,error contacting rm
"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",Error,2005-08-03 00:58:07,50,BGL,node card status alert alert alert alert active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch clear mpgood ok mpgood error latch clear volt rail ok volt rail ok
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:14:04,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:22:48.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:38:04.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:50:25,4,BGL,data tlb error interrupt
machine check enable..............0,Error,2005-06-14 17:44:58,3,BGL,machine check enable
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:34:14.000,4,Apache,child workerenv error state
force load/store alignment...............0,Error,2005-06-05 15:10:46,4,BGL,force load store alignment
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:11.000,3,Hadoop,error contacting rm
machine check: i-fetch......................0,Error,2005-06-14 16:59:17,3,BGL,machine check fetch
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:11:50,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:15:16.204,6,Zookeeper,unexpected exception causing shutdown sock open
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:22.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:26.000,3,Hadoop,error contacting rm
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-13 01:24:07,14,BGL,ciod error loading home urgent cop vnm rts invalid missing program image permission denied
data storage interrupt,Error,2005-06-14 16:06:45,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 8,Error,2005-12-04 06:22:55.000,4,Apache,child workerenv error state
"ciod: Error loading /p/gb1/stella/SPPM/1322/sppm_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:14:16,12,BGL,ciod error loading p stella sppm invalid missing program image permission denied
special purpose registers:,Error,2005-06-14 18:13:30,3,BGL,special purpose registers
data storage interrupt,Error,2005-06-14 16:54:47,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:44.000,3,Hadoop,error contacting rm
data storage interrupt,Error,2005-06-14 16:52:35,3,BGL,data storage interrupt
"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",Error,2005-12-09 06:17:36,15,BGL,ciod error loading g glosli src ddcmd bin ddcmdbglv invalid missing program image file directory
floating pt ex mode 1 enable......0,Error,2005-06-14 18:23:44,5,BGL,floating pt ex mode enable
"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",Error,2005-07-18 22:53:26,13,BGL,rts kernel terminated reason bad message header invalid cpu type cpu index total
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,Error,2005-10-06 11:24:48,9,BGL,ciod error reading message prefix ciostream socket link severed
data TLB error interrupt,Error,2005-06-12 05:06:51,4,BGL,data tlb error interrupt
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,Error,2005-09-21 01:21:06,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
rts: kernel terminated for reason 1004,Error,2005-10-28 19:59:40,4,BGL,rts kernel terminated reason
mod_jk child workerEnv in error state 7,Error,2005-12-04 04:54:18.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-05 14:01:48.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-04 07:02:03.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 03:54:17,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:38:04.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 20:41:10,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:43:12.000,4,Apache,child workerenv error state
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,Error,2005-08-15 02:02:39,9,BGL,ciod error reading message prefix ciostream socket link severed
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:29:03,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 01:10:34,17,BGL,ciod error loading bgl apps swl performance miniben torus latency rts invalid missing program image file directory
[client 125.30.38.52] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 18:24:22.000,8,Apache,client directory index forbidden rule var www html
floating pt ex mode 0 enable......0,Error,2005-06-14 17:45:15,5,BGL,floating pt ex mode enable
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:02:03.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:12:34,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
rts: kernel terminated for reason 1004,Error,2005-11-11 03:38:42,4,BGL,rts kernel terminated reason
ciod: LOGIN chdir(pwd) failed: No such file or directory,Error,2005-08-13 20:54:16,7,BGL,ciod login chdir pwd failed file directory
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:12:40,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:57:24.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:11:08,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data TLB error interrupt,Error,2005-06-12 02:30:20,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:12,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 8,Error,2005-12-05 13:43:46.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:43:51.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 00:36:43,3,BGL,data storage interrupt
data address: 0x00000002,Error,2005-06-14 17:21:45,2,BGL,data address
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:34:57.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:11:49,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data TLB error interrupt,Error,2005-06-12 05:36:43,4,BGL,data tlb error interrupt
ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,Error,2005-09-19 16:32:20,8,BGL,ciod login chdir home test failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:56:15.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-04 16:52:49.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:20:46.000,4,Apache,child workerenv error state
[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 09:09:48.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:27:33.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory,Error,2005-08-22 14:46:55,7,BGL,ciod login chdir home failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:32:30.000,4,Apache,child workerenv error state
program interrupt: fp cr field .............0,Error,2005-06-14 17:57:55,5,BGL,program interrupt fp cr field
data storage interrupt,Error,2005-06-14 16:33:24,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:56.000,3,Hadoop,error contacting rm
instruction address: 0x00004ed8,Error,2005-06-14 00:48:54,2,BGL,instruction address
data TLB error interrupt,Error,2005-06-12 04:33:53,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:07:08,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data storage interrupt,Error,2005-06-14 16:55:21,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:35:52.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:12:10.000,4,Apache,child workerenv error state
machine check enable..............0,Error,2005-06-14 17:44:45,3,BGL,machine check enable
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:46:31.000,4,Apache,child workerenv error state
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,Error,2005-09-12 15:31:46,9,BGL,ciod error reading message prefix ciostream socket link severed
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:39,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:12:55.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:40:54.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:45:08.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:47:45.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 03:08:20,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 01:28:02,4,BGL,data tlb error interrupt
jk2_init() Can't find child 5620 in scoreboard,Error,2005-12-05 11:06:52.000,3,Apache,t child scoreboard
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:15:47.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:51:18.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:46.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:02.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:26:05.000,4,Apache,child workerenv error state
"ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",Error,2005-11-03 16:44:00,16,BGL,ciod error loading home old glosli src ddcmd bin ddcmdgbglv invalid missing program image file directory
data storage interrupt,Error,2005-06-14 00:39:09,3,BGL,data storage interrupt
Lustre mount FAILED : bglio736 : point /p/gb1,Error,2005-09-03 14:58:23,5,BGL,lustre mount failed point p
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:28.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:51:18.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:18:31.000,4,Apache,child workerenv error state
"ciod: Error loading /p/gb1/stella/UMT2K/1372/umt2k_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:19:19,11,BGL,ciod error loading p stella invalid missing program image permission denied
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:34903: Link has been severed,Error,2005-09-27 00:23:11,9,BGL,ciod error reading message prefix ciostream socket link severed
machine state register: 0x00002000,Error,2005-06-14 18:00:57,3,BGL,machine state register
mod_jk child workerEnv in error state 6,Error,2005-12-05 09:36:14.000,4,Apache,child workerenv error state
core configuration register: 0x00002000,Error,2005-06-14 18:30:37,3,BGL,core configuration register
"ciod: Error loading /bgl/apps/followup/MINIBEN/MB_254_051007/torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-10-13 12:59:09,16,BGL,ciod error loading bgl apps followup miniben torus latency rts invalid missing program image file directory
applyOptionsLocked: Unknown animationType=0,Error,2024-03-17 16:16:06.872,3,Android,applyoptionslocked unknown animationtype
data TLB error interrupt,Error,2005-06-12 02:57:07,4,BGL,data tlb error interrupt
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:32:07,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:17:51.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 09:55:21.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:12:40.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:06:59,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data storage interrupt,Error,2005-06-14 16:56:18,3,BGL,data storage interrupt
data TLB error interrupt,Error,2005-06-12 01:31:31,4,BGL,data tlb error interrupt
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:16:26.447,6,Zookeeper,unexpected exception causing shutdown sock open
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:43:16.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:10.000,3,Hadoop,error contacting rm
core configuration register: 0x00002000,Error,2005-06-14 18:31:02,3,BGL,core configuration register
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:18.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:56:17.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:13:41.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:16.000,3,Hadoop,error contacting rm
program interrupt: fp cr field .............0,Error,2005-06-14 17:58:37,5,BGL,program interrupt fp cr field
Lustre mount FAILED : bglio336 : point /p/gb1,Error,2005-09-04 22:01:11,5,BGL,lustre mount failed point p
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:20.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:15:16.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:06:05,4,BGL,data tlb error interrupt
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,Error,2005-09-21 01:15:14,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49934, Link has been severed",Error,2005-12-15 07:16:21,9,BGL,ciod error reading message prefix ciostream socket link severed
rts: kernel terminated for reason 1003,Error,2005-08-16 04:45:19,4,BGL,rts kernel terminated reason
data TLB error interrupt,Error,2005-06-12 01:02:09,4,BGL,data tlb error interrupt
[client 168.20.198.21] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 03:44:50.000,8,Apache,client directory index forbidden rule var www html
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",Error,2005-12-13 17:52:35,9,BGL,ciod error reading message prefix ciostream socket link severed
program interrupt: illegal instruction......0,Error,2005-06-14 17:28:21,4,BGL,program interrupt illegal instruction
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:45:53.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:24:45,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 20:41:08,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,Error,2005-12-01 03:57:55,7,BGL,ciod login chdir g failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:05:48.000,4,Apache,child workerenv error state
core configuration register: 0x00002000,Error,2005-06-14 17:52:08,3,BGL,core configuration register
program interrupt: imprecise exception......0,Error,2005-06-14 17:52:48,4,BGL,program interrupt imprecise exception
mod_jk child workerEnv in error state 8,Error,2005-12-04 07:07:30.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:43:41.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:28.000,3,Hadoop,error contacting rm
Lustre mount FAILED : bglio617 : block_id : location,Error,2005-12-04 20:05:37,4,BGL,lustre mount failed location
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:44:50.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:42.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:00:34.000,4,Apache,child workerenv error state
machine check: i-fetch......................0,Error,2005-06-14 17:26:24,3,BGL,machine check fetch
data TLB error interrupt,Error,2005-06-12 02:12:56,4,BGL,data tlb error interrupt
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:12:08,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:36.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:16.000,3,Hadoop,error contacting rm
data address space................0,Error,2005-06-14 17:51:15,3,BGL,data address space
