Content,Level,datetime,content_length,source,Clean_Content
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:21:29.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:58:58.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-04 20:34:25.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:51:55.000,4,Apache,child workerenv error state
icache prefetch threshold................0,Error,2005-06-14 18:02:02,3,BGL,icache prefetch threshold
program interrupt: fp cr update.............0,Error,2005-06-14 17:54:39,5,BGL,program interrupt fp cr update
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:56.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 17:46:06.000,4,Apache,child workerenv error state
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,Error,2005-08-28 01:49:52,47,BGL,node card status alerts active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch active mpgood ok mpgood error latch active volt rail ok volt rail ok
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:31:52.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:24:03,4,BGL,data tlb error interrupt
[client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 12:33:13.000,8,Apache,client directory index forbidden rule var www html
data storage interrupt,Error,2005-06-14 16:52:45,3,BGL,data storage interrupt
Lustre mount FAILED : bglio736 : point /p/gb1,Error,2005-09-03 14:58:23,5,BGL,lustre mount failed point p
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:37:49.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-04 17:21:04.000,4,Apache,child workerenv error state
rts panic! - stopping execution,Error,2005-07-11 21:03:39,4,BGL,rts panic stopping execution
data address: 0x00000002,Error,2005-06-14 16:55:58,2,BGL,data address
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:18.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:35:52.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 07:18:00.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:58.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/1498./hpl_DD: invalid or missing program image, No such file or directory",Error,2005-12-09 20:48:53,15,BGL,ciod error loading bgl apps swl stability hpl work invalid missing program image file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:02.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:24:06.000,4,Apache,child workerenv error state
program interrupt: imprecise exception......0,Error,2005-06-14 17:52:48,4,BGL,program interrupt imprecise exception
data TLB error interrupt,Error,2005-06-12 04:05:32,4,BGL,data tlb error interrupt
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,Error,2005-12-01 03:57:55,7,BGL,ciod login chdir g failed file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:20.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:12.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:40:54.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:50.000,3,Hadoop,error contacting rm
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:04:30.989,6,Zookeeper,unexpected exception causing shutdown sock open
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:32:56.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 15:41:32.000,4,Apache,child workerenv error state
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-15 02:25:42,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
Can not get assembly information for node card,Error,2005-08-03 04:15:36,4,BGL,assembly information node card
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:46.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:18:55.000,4,Apache,child workerenv error state
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed,Error,2005-09-12 15:31:43,9,BGL,ciod error reading message prefix ciostream socket link severed
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,Error,2005-09-21 01:22:11,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:31:45.000,4,Apache,child workerenv error state
disable store gathering..................0,Error,2005-06-14 18:33:31,3,BGL,disable store gathering
rts: kernel terminated for reason 1004,Error,2005-10-28 19:59:40,4,BGL,rts kernel terminated reason
data storage interrupt,Error,2005-06-14 16:52:35,3,BGL,data storage interrupt
data TLB error interrupt,Error,2005-06-12 04:11:06,4,BGL,data tlb error interrupt
floating point instr. enabled.....1,Error,2005-06-14 18:12:52,4,BGL,floating point instr enabled
"problem state (0=sup,1=usr).......0",Error,2005-06-14 18:10:02,4,BGL,problem state sup usr
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:52:02.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 16:54:04,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:51:18.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:46:31.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",Error,2005-10-20 15:03:31,17,BGL,ciod error loading bgl apps followup raptor new raptor trace invalid missing program image exec format error
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:06:53,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:03:35.413,6,Zookeeper,unexpected exception causing shutdown sock open
data TLB error interrupt,Error,2005-06-12 01:51:05,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 01:19:01,4,BGL,data tlb error interrupt
data address space................0,Error,2005-06-14 18:29:01,3,BGL,data address space
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:54.000,3,Hadoop,error contacting rm
program interrupt: illegal instruction......0,Error,2005-06-14 17:28:21,4,BGL,program interrupt illegal instruction
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:26:54.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:18.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:54.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:28.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:16.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:52:52.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,Error,2005-09-21 01:22:57,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
mod_jk child workerEnv in error state 7,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,Error,2005-09-21 01:18:55,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
floating pt ex mode 0 enable......0,Error,2005-06-14 18:17:11,5,BGL,floating pt ex mode enable
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed",Error,2005-11-26 22:41:46,9,BGL,ciod error reading message prefix ciostream socket link severed
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:22:48.000,4,Apache,child workerenv error state
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52930, Connection reset by peer",Error,2005-11-21 21:41:44,10,BGL,ciod error reading message prefix ciostream socket connection reset peer
data storage interrupt,Error,2005-06-14 17:15:23,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:34.000,3,Hadoop,error contacting rm
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:21,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data store interrupt caused by dcbf.........0,Error,2005-06-14 17:26:31,5,BGL,data store interrupt caused dcbf
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:51:26.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:16.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:00:09.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:12:54,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:55:23.000,4,Apache,child workerenv error state
mod_jk child init 1 -2,Error,2005-12-04 17:43:12.000,2,Apache,child init
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:43:19.000,4,Apache,child workerenv error state
[client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 10:53:30.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:32:58.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:38.000,3,Hadoop,error contacting rm
guaranteed instruction cache block touch.0,Error,2005-06-14 17:57:27,5,BGL,guaranteed instruction cache block touch
mod_jk child workerEnv in error state 6,Error,2005-12-05 07:21:09.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:38:04.000,4,Apache,child workerenv error state
r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,Error,2005-11-27 00:39:56,0,BGL,
rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,Error,2005-08-09 19:09:32,22,BGL,rts tree torus link training failed wanted b c x x y y z z got b c x y z z
mod_jk child workerEnv in error state 8,Error,2005-12-04 16:52:49.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:12:55.000,4,Apache,child workerenv error state
core configuration register: 0x00002000,Error,2005-06-14 18:31:02,3,BGL,core configuration register
data storage interrupt,Error,2005-06-14 16:56:18,3,BGL,data storage interrupt
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-16 03:21:18,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,Error,2005-08-17 19:21:31,8,BGL,ciod login chdir p da failed file directory
mod_jk child workerEnv in error state 7,Error,2005-12-05 16:07:09.000,4,Apache,child workerenv error state
machine check: i-fetch......................0,Error,2005-06-14 16:41:23,3,BGL,machine check fetch
data TLB error interrupt,Error,2005-06-12 02:06:52,4,BGL,data tlb error interrupt
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",Error,2005-12-13 17:52:35,9,BGL,ciod error reading message prefix ciostream socket link severed
mod_jk child workerEnv in error state 7,Error,2005-12-04 04:54:18.000,4,Apache,child workerenv error state
"problem state (0=sup,1=usr).......0",Error,2005-06-14 17:42:34,4,BGL,problem state sup usr
instruction address: 0x00004ed8,Error,2005-06-14 16:15:46,2,BGL,instruction address
jk2_init() Can't find child 5054 in scoreboard,Error,2005-12-05 07:57:02.000,3,Apache,t child scoreboard
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:17:36.507,6,Zookeeper,unexpected exception causing shutdown sock open
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:11:50,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,Error,2005-09-19 16:32:14,8,BGL,ciod login chdir home test failed file directory
data storage interrupt,Error,2005-06-14 16:52:22,3,BGL,data storage interrupt
machine check: i-fetch......................0,Error,2005-06-14 16:59:17,3,BGL,machine check fetch
[client 147.31.138.75] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 08:54:17.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:47:11.000,4,Apache,child workerenv error state
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-09 01:25:23,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:16:23.000,4,Apache,child workerenv error state
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:56170, Link has been severed",Error,2005-12-13 17:53:18,9,BGL,ciod error reading message prefix ciostream socket link severed
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:06:12.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 16:55:21,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:12.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:57:23.000,4,Apache,child workerenv error state
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,Error,2005-09-17 17:48:35,47,BGL,node card status alerts active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch active mpgood ok mpgood error latch active volt rail ok volt rail ok
"ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",Error,2005-10-13 12:03:09,14,BGL,ciod error loading bgl apps followup spasm spasm invalid missing program image permission denied
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:26.000,3,Hadoop,error contacting rm
exception syndrome register: 0x00800000,Error,2005-06-14 17:19:34,3,BGL,exception syndrome register
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:43:16.000,4,Apache,child workerenv error state
"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",Error,2005-08-03 00:58:07,50,BGL,node card status alert alert alert alert active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch clear mpgood ok mpgood error latch clear volt rail ok volt rail ok
mod_jk child workerEnv in error state 7,Error,2005-12-04 16:52:49.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 00:47:41,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 15:51:20.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-04 17:43:12.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:43:40.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 00:38:02,3,BGL,data storage interrupt
data address space................0,Error,2005-06-14 18:29:10,3,BGL,data address space
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:03.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:29:37,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:00:15.000,4,Apache,child workerenv error state
"ciod: Error loading /g/g90/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDbglV: invalid or missing program image, No such file or directory",Error,2005-12-09 06:17:36,15,BGL,ciod error loading g glosli src ddcmd bin ddcmdbglv invalid missing program image file directory
mod_jk child workerEnv in error state 7,Error,2005-12-05 16:02:02.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:47:53,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
jk2_init() Can't find child 2087 in scoreboard,Error,2005-12-04 20:47:17.000,3,Apache,t child scoreboard
mod_jk child workerEnv in error state 6,Error,2005-12-05 17:55:35.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 16:17:38,2,BGL,instruction address
mod_jk child workerEnv in error state 6,Error,2005-12-05 15:45:44.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 17:18:09,2,BGL,instruction address
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:32.000,3,Hadoop,error contacting rm
data storage interrupt,Error,2005-06-14 16:13:51,3,BGL,data storage interrupt
"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 00:59:57,14,BGL,ciod error loading home yates torus latency rts invalid missing program image file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:27:33.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:19:34.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
"ciod: Error loading /p/gb1/stella/UMT2K/1325/umt2k_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:35:34,11,BGL,ciod error loading p stella invalid missing program image permission denied
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:14:20,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data TLB error interrupt,Error,2005-06-12 01:31:31,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 05:52:11,4,BGL,data tlb error interrupt
force load/store alignment...............0,Error,2005-06-14 17:59:48,4,BGL,force load store alignment
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:48:46.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:43:51.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-04 20:24:49.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:24.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 12:55:49.000,4,Apache,child workerenv error state
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,Error,2005-09-12 15:31:46,9,BGL,ciod error reading message prefix ciostream socket link severed
Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,Error,2015-10-18 18:06:26.000,27,Hadoop,task exited java net noroutetohostexception route host minint msra sa failed socket timeout exception java net noroutetohostexception route host information details http wiki apache org hadoop noroutetohost
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:47:17.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 03:08:20,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:41:21.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:17:35.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:06:05,4,BGL,data tlb error interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:38.000,3,Hadoop,error contacting rm
rts panic! - stopping execution,Error,2005-07-11 21:03:37,4,BGL,rts panic stopping execution
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:58.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:20:46.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:40.000,3,Hadoop,error contacting rm
core configuration register: 0x00002000,Error,2005-06-14 18:30:07,3,BGL,core configuration register
program interrupt: illegal instruction......0,Error,2005-06-14 16:43:01,4,BGL,program interrupt illegal instruction
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:58.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:02:02.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:28.000,3,Hadoop,error contacting rm
instruction address: 0x00004ed8,Error,2005-06-14 16:53:37,2,BGL,instruction address
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:18:55.000,4,Apache,child workerenv error state
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:16:26.447,6,Zookeeper,unexpected exception causing shutdown sock open
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:32:10.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",Error,2005-10-20 15:03:09,17,BGL,ciod error loading bgl apps followup raptor new raptor trace invalid missing program image exec format error
Lustre mount FAILED : bglio388 : point /p/gb1,Error,2005-09-13 16:02:05,5,BGL,lustre mount failed point p
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:47:45.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 19:00:54.000,4,Apache,child workerenv error state
"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",Error,2005-07-11 19:54:51,17,BGL,ciod error loading home greeno raptor new dev bgl mpi ex invalid missing program image file directory
[client 61.37.222.240] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 19:36:05.000,8,Apache,client directory index forbidden rule var www html
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:06:56,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
"ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno: invalid or missing program image, Permission denied",Error,2005-12-09 20:18:15,16,BGL,ciod error loading bgl apps swl stability mdcask work inferno invalid missing program image permission denied
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:11:02,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
program interrupt: imprecise exception......0,Error,2005-06-14 17:32:55,4,BGL,program interrupt imprecise exception
mod_jk child workerEnv in error state 7,Error,2005-12-04 20:47:17.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:36:57.000,4,Apache,child workerenv error state
critical input interrupt enable...0,Error,2005-06-14 18:05:37,4,BGL,critical input interrupt enable
store operation.............................1,Error,2005-06-14 17:37:05,2,BGL,store operation
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:12:40.000,4,Apache,child workerenv error state
floating point instr. enabled.....1,Error,2005-06-14 17:43:34,4,BGL,floating point instr enabled
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:02.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:45:08.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 01:22:22,4,BGL,data tlb error interrupt
[client 222.166.160.184] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 05:15:09.000,8,Apache,client directory index forbidden rule var www html
jk2_init() Can't find child 2085 in scoreboard,Error,2005-12-04 20:47:17.000,3,Apache,t child scoreboard
program interrupt: fp cr field .............0,Error,2005-06-14 17:57:55,5,BGL,program interrupt fp cr field
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:41:22.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:20.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 19:32:34.000,4,Apache,child workerenv error state
Lustre mount FAILED : bglio23 : point /p/gb1,Error,2005-09-08 18:05:52,5,BGL,lustre mount failed point p
jk2_init() Can't find child 1566 in scoreboard,Error,2005-12-04 17:43:08.000,3,Apache,t child scoreboard
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:22.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 8,Error,2005-12-05 13:39:13.000,4,Apache,child workerenv error state
Lustre mount FAILED : bglio617 : block_id : location,Error,2005-12-04 20:05:37,4,BGL,lustre mount failed location
data storage interrupt,Error,2005-06-14 17:17:24,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:42.000,3,Hadoop,error contacting rm
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243, Link has been severed",Error,2005-11-26 12:48:53,9,BGL,ciod error reading message prefix ciostream socket link severed
data storage interrupt,Error,2005-06-14 16:11:51,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:13:41.000,4,Apache,child workerenv error state
program interrupt: privileged instruction...0,Error,2005-06-14 17:30:36,4,BGL,program interrupt privileged instruction
machine check enable..............0,Error,2005-06-14 17:44:58,3,BGL,machine check enable
