Content,Level,datetime,content_length,source,Clean_Content
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:26:31.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:32.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:10.000,3,Hadoop,error contacting rm
instruction address: 0x00004ed8,Error,2005-06-14 00:52:21,2,BGL,instruction address
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:52:00,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,Error,2005-09-21 01:15:14,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:25:46.000,4,Apache,child workerenv error state
rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,Error,2005-08-09 19:09:32,22,BGL,rts tree torus link training failed wanted b c x x y y z z got b c x y z z
"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",Error,2005-07-18 22:53:26,13,BGL,rts kernel terminated reason bad message header invalid cpu type cpu index total
data storage interrupt,Error,2005-06-14 16:54:04,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 09:36:14.000,4,Apache,child workerenv error state
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-13 01:25:08,14,BGL,ciod error loading home urgent cop vnm rts invalid missing program image permission denied
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:08.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 17:34:57.000,4,Apache,child workerenv error state
"ciod: Error loading /p/gb1/stella/SPPM/1322/sppm_DD: invalid or missing program image, Permission denied",Error,2005-12-09 20:14:16,12,BGL,ciod error loading p stella sppm invalid missing program image permission denied
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:07:01,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,Error,2005-12-01 03:57:55,7,BGL,ciod login chdir g failed file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:58.000,3,Hadoop,error contacting rm
[client 198.232.168.9] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 10:28:44.000,8,Apache,client directory index forbidden rule var www html
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:16:26.447,6,Zookeeper,unexpected exception causing shutdown sock open
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:32:34,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
data storage interrupt,Error,2005-06-14 17:17:24,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:32:56.000,4,Apache,child workerenv error state
floating pt ex mode 0 enable......0,Error,2005-06-14 18:17:11,5,BGL,floating pt ex mode enable
data TLB error interrupt,Error,2005-06-12 02:30:20,4,BGL,data tlb error interrupt
data address space................0,Error,2005-06-14 18:29:10,3,BGL,data address space
[client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 13:32:32.000,8,Apache,client directory index forbidden rule var www html
exception syndrome register: 0x00800000,Error,2005-06-14 17:19:21,3,BGL,exception syndrome register
rts: kernel terminated for reason 1003,Error,2005-08-16 04:45:19,4,BGL,rts kernel terminated reason
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:51:55.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:25:12,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,Error,2005-12-01 04:02:59,7,BGL,ciod login chdir g failed file directory
mod_jk child workerEnv in error state 9,Error,2005-12-04 20:47:16.000,4,Apache,child workerenv error state
rts internal error,Error,2005-06-14 18:15:27,3,BGL,rts internal error
data TLB error interrupt,Error,2005-06-12 04:02:13,4,BGL,data tlb error interrupt
rts: kernel terminated for reason 1004,Error,2005-11-15 02:25:23,4,BGL,rts kernel terminated reason
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-15 02:25:42,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
Lustre mount FAILED : bglio344 : point /p/gb1,Error,2005-09-01 05:30:43,5,BGL,lustre mount failed point p
[client 125.30.38.52] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 18:24:22.000,8,Apache,client directory index forbidden rule var www html
Container complete event for unknown container id container_1445144423722_0020_01_000012,Error,2015-10-18 18:04:11.000,6,Hadoop,container complete event unknown container id
"ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno: invalid or missing program image, Permission denied",Error,2005-12-09 20:18:15,16,BGL,ciod error loading bgl apps swl stability mdcask work inferno invalid missing program image permission denied
mod_jk child workerEnv in error state 6,Error,2005-12-05 03:36:57.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",Error,2005-10-20 15:03:31,17,BGL,ciod error loading bgl apps followup raptor new raptor trace invalid missing program image exec format error
ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,Error,2005-08-17 19:21:31,8,BGL,ciod login chdir p da failed file directory
ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,Error,2005-09-19 16:32:14,8,BGL,ciod login chdir home test failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 12:36:39.000,4,Apache,child workerenv error state
[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,Error,2005-12-05 14:11:43.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 7,Error,2005-12-05 03:47:54.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-05 13:43:46.000,4,Apache,child workerenv error state
[client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 10:53:30.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:32:55.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 05:40:38,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:54:18.000,4,Apache,child workerenv error state
jk2_init() Can't find child 2085 in scoreboard,Error,2005-12-04 20:47:17.000,3,Apache,t child scoreboard
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,Error,2005-10-06 11:24:48,9,BGL,ciod error reading message prefix ciostream socket link severed
data TLB error interrupt,Error,2005-06-12 02:48:43,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 06:12:34,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:15:47.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 05:04:51,4,BGL,data tlb error interrupt
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:29:37,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
mod_jk child workerEnv in error state 6,Error,2005-12-05 07:52:02.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 20:01:37.000,4,Apache,child workerenv error state
machine state register: 0x00002000,Error,2005-06-14 18:01:10,3,BGL,machine state register
exception syndrome register: 0x00800000,Error,2005-06-14 17:18:50,3,BGL,exception syndrome register
ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,Error,2005-07-09 11:51:46,13,BGL,ciod error creating node map file p xyzt xyzt map block device required
data TLB error interrupt,Error,2005-06-12 04:05:32,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 8,Error,2005-12-05 10:38:04.000,4,Apache,child workerenv error state
applyOptionsLocked: Unknown animationType=0,Error,2024-03-17 16:13:47.150,3,Android,applyoptionslocked unknown animationtype
floating point instr. enabled.....1,Error,2005-06-14 18:12:52,4,BGL,floating point instr enabled
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:59:29.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",Error,2005-08-13 23:39:08,16,BGL,ciod error loading bgl apps scaletest stability mdcask work inferno invalid missing program image file directory
ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.08) failed: No such file or directory,Error,2005-09-21 01:22:11,11,BGL,ciod login chdir bgl apps swl performance miniben failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:10:33.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:06:03,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:20,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
instruction address: 0x00004ed8,Error,2005-06-14 17:18:09,2,BGL,instruction address
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:20.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 7,Error,2005-12-04 06:12:40.000,4,Apache,child workerenv error state
[client 61.37.222.240] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 19:36:05.000,8,Apache,client directory index forbidden rule var www html
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:20.000,3,Hadoop,error contacting rm
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-16 03:21:18,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:08.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 8,Error,2005-12-04 06:55:23.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-04 07:02:03.000,4,Apache,child workerenv error state
data storage interrupt,Error,2005-06-14 16:33:24,3,BGL,data storage interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:44.000,3,Hadoop,error contacting rm
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:03:35.413,6,Zookeeper,unexpected exception causing shutdown sock open
mod_jk child init 1 -2,Error,2005-12-05 11:06:52.000,2,Apache,child init
"ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.460-1115: invalid or missing program image, Permission denied",Error,2005-11-17 13:02:15,13,BGL,ciod error loading bgl apps followup spasm invalid missing program image permission denied
instruction address: 0x00004ed8,Error,2005-06-14 00:45:55,2,BGL,instruction address
mod_jk child workerEnv in error state 9,Error,2005-12-04 06:57:23.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 8,Error,2005-12-05 13:53:35.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:16:23.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:36.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:28.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:41:22.000,4,Apache,child workerenv error state
jk2_init() Can't find child 2086 in scoreboard,Error,2005-12-04 20:47:17.000,3,Apache,t child scoreboard
mod_jk child workerEnv in error state 7,Error,2005-12-05 16:07:09.000,4,Apache,child workerenv error state
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47696: Link has been severed,Error,2005-10-16 22:24:36,9,BGL,ciod error reading message prefix ciostream socket link severed
"ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB: invalid or missing program image, No such file or directory",Error,2005-09-11 06:46:15,19,BGL,ciod error loading bgl apps swl prep rky swl mpi perf imb imb invalid missing program image file directory
mod_jk child workerEnv in error state 9,Error,2005-12-05 14:01:48.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:35:52.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:57:00.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 9,Error,2005-12-05 16:40:06.000,4,Apache,child workerenv error state
Unexpected exception causing shutdown while sock still open,Error,2015-07-29 19:04:40.999,6,Zookeeper,unexpected exception causing shutdown sock open
data storage interrupt,Error,2005-06-14 16:52:45,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 16:48:01.000,4,Apache,child workerenv error state
program interrupt: fp cr field .............0,Error,2005-06-14 17:57:55,5,BGL,program interrupt fp cr field
data TLB error interrupt,Error,2005-06-12 03:08:20,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:06:26.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:36:10.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 18:45:53.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:09:12,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 6,Error,2005-12-05 15:45:44.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:26.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:34:02,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:48.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:50.000,3,Hadoop,error contacting rm
core configuration register: 0x00002000,Error,2005-06-14 18:31:23,3,BGL,core configuration register
machine state register: 0x00002000,Error,2005-06-14 17:37:26,3,BGL,machine state register
mod_jk child workerEnv in error state 8,Error,2005-12-05 05:15:33.000,4,Apache,child workerenv error state
instruction address: 0x00004ed8,Error,2005-06-14 16:14:36,2,BGL,instruction address
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-08-03 23:11:08,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
data storage interrupt,Error,2005-06-14 16:53:21,3,BGL,data storage interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 15:51:20.000,4,Apache,child workerenv error state
Lustre mount FAILED : bglio46 : point /p/gb1,Error,2005-09-02 19:40:43,5,BGL,lustre mount failed point p
mod_jk child workerEnv in error state 8,Error,2005-12-05 07:55:08.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:02:02.000,4,Apache,child workerenv error state
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,Error,2005-08-09 18:01:08,47,BGL,node card status alerts active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch active mpgood ok mpgood error latch active volt rail ok volt rail ok
"ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",Error,2005-06-25 21:51:47,15,BGL,ciod error loading home glosli src ddcmd ddcmd ddcmdbglv invalid missing program image file directory
machine check enable..............0,Error,2005-06-14 17:44:45,3,BGL,machine check enable
Can not get assembly information for node card,Error,2005-08-03 04:15:36,4,BGL,assembly information node card
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:34:55,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
program interrupt: privileged instruction...0,Error,2005-06-14 17:30:36,4,BGL,program interrupt privileged instruction
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:40.000,3,Hadoop,error contacting rm
"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 00:59:57,14,BGL,ciod error loading home yates torus latency rts invalid missing program image file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:12.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:11:22.000,4,Apache,child workerenv error state
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:47:53,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
ERROR IN CONTACTING RM.,Error,2015-10-18 18:09:44.000,3,Hadoop,error contacting rm
data TLB error interrupt,Error,2005-06-12 05:36:43,4,BGL,data tlb error interrupt
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:32:30.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:17:05.000,4,Apache,child workerenv error state
[client 147.31.138.75] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 08:54:17.000,8,Apache,client directory index forbidden rule var www html
ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33370,Error,2005-06-04 07:24:36,9,BGL,ciod failed read message prefix control stream ciostream socket
mod_jk child workerEnv in error state 6,Error,2005-12-05 10:33:44.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 10,Error,2005-12-05 04:14:00.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:38.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:16:29.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:21:36.000,4,Apache,child workerenv error state
"ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",Error,2005-11-03 15:02:48,14,BGL,ciod error loading g urgent cop randomaccess rts invalid missing program image permission denied
mod_jk child workerEnv in error state 6,Error,2005-12-05 04:06:45.000,4,Apache,child workerenv error state
machine check: i-fetch......................0,Error,2005-06-14 16:41:23,3,BGL,machine check fetch
mod_jk child workerEnv in error state 6,Error,2005-12-04 05:00:15.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:59:29.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:02.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 13:00:34.000,4,Apache,child workerenv error state
ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory,Error,2005-08-22 14:46:55,7,BGL,ciod login chdir home failed file directory
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:54.000,3,Hadoop,error contacting rm
program interrupt: privileged instruction...0,Error,2005-06-14 17:30:27,4,BGL,program interrupt privileged instruction
mod_jk child workerEnv in error state 7,Error,2005-12-04 20:47:17.000,4,Apache,child workerenv error state
[client 211.141.93.88] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 11:33:18.000,8,Apache,client directory index forbidden rule var www html
mod_jk child workerEnv in error state 7,Error,2005-12-05 10:47:45.000,4,Apache,child workerenv error state
Can not get assembly information for node card,Error,2005-08-09 17:30:12,4,BGL,assembly information node card
applyOptionsLocked: Unknown animationType=0,Error,2024-03-17 16:16:06.872,3,Android,applyoptionslocked unknown animationtype
ciod: LOGIN chdir(pwd) failed: No such file or directory,Error,2005-08-13 20:54:16,7,BGL,ciod login chdir pwd failed file directory
ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,Error,2005-08-23 11:54:28,9,BGL,ciod login chdir home bgl demo failed file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:59:38.000,4,Apache,child workerenv error state
data TLB error interrupt,Error,2005-06-12 02:24:03,4,BGL,data tlb error interrupt
data storage interrupt,Error,2005-06-14 00:39:09,3,BGL,data storage interrupt
machine state register: 0x00002000,Error,2005-06-14 18:02:30,3,BGL,machine state register
mod_jk child workerEnv in error state 7,Error,2005-12-05 07:43:19.000,4,Apache,child workerenv error state
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 20:41:10,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:41:07.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:58.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 06:41:46.000,4,Apache,child workerenv error state
[client 24.83.37.136] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 15:59:01.000,8,Apache,client directory index forbidden rule var www html
"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",Error,2005-10-05 11:06:35,14,BGL,ciod error loading home urgent vnm vnm rts invalid missing program image permission denied
mod_jk child workerEnv in error state 8,Error,2005-12-04 06:59:47.000,4,Apache,child workerenv error state
ERROR IN CONTACTING RM.,Error,2015-10-18 18:06:46.000,3,Hadoop,error contacting rm
"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",Error,2005-09-20 19:12:40,18,BGL,idoproxydb hit assert condition assert expression source file idotransportmgr cpp source line function int idotransportmgr sendpacket idoudpmgr bglctlpavtrace
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:14.000,3,Hadoop,error contacting rm
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:40.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-05 16:40:06.000,4,Apache,child workerenv error state
Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,Error,2005-09-17 17:48:35,47,BGL,node card status alerts active clock mode low clock select midplane phy jtag reset asserted asic jtag reset asserted temperature mask active temperature error temperature limit error latch clear pgood asserted pgood error latch active mpgood ok mpgood error latch active volt rail ok volt rail ok
"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",Error,2005-09-21 01:10:34,17,BGL,ciod error loading bgl apps swl performance miniben torus latency rts invalid missing program image file directory
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:13:41.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-05 04:01:23.000,4,Apache,child workerenv error state
Can not get assembly information for node card,Error,2005-08-03 09:10:15,4,BGL,assembly information node card
mod_jk child workerEnv in error state 6,Error,2005-12-05 11:06:51.000,4,Apache,child workerenv error state
core configuration register: 0x00002000,Error,2005-06-14 18:30:07,3,BGL,core configuration register
store operation.............................1,Error,2005-06-14 17:37:05,2,BGL,store operation
instruction address: 0x00004ed8,Error,2005-06-14 00:51:29,2,BGL,instruction address
data TLB error interrupt,Error,2005-06-12 01:13:56,4,BGL,data tlb error interrupt
ERROR IN CONTACTING RM.,Error,2015-10-18 18:07:48.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 6,Error,2005-12-04 07:12:08.000,4,Apache,child workerenv error state
[client 61.138.216.82] Directory index forbidden by rule: /var/www/html/,Error,2005-12-04 17:34:57.000,8,Apache,client directory index forbidden rule var www html
rts: kernel terminated for reason 1004,Error,2005-11-16 03:19:28,4,BGL,rts kernel terminated reason
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:46.000,3,Hadoop,error contacting rm
"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",Error,2005-08-13 06:29:03,17,BGL,ciod error loading bgl apps scaletest performance miniben allreduce rts invalid missing program image exec format error
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:20.000,3,Hadoop,error contacting rm
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",Error,2005-11-15 02:25:41,12,BGL,error receiving packet tree network expecting type instead type softheader prxf pixf
ERROR IN CONTACTING RM.,Error,2015-10-18 18:08:40.000,3,Hadoop,error contacting rm
mod_jk child workerEnv in error state 8,Error,2005-12-04 16:52:49.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 04:51:18.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 6,Error,2005-12-04 20:11:14.000,4,Apache,child workerenv error state
mod_jk child workerEnv in error state 7,Error,2005-12-04 05:04:04.000,4,Apache,child workerenv error state
machine state register: 0x00002000,Error,2005-06-14 18:00:57,3,BGL,machine state register
ERROR IN CONTACTING RM.,Error,2015-10-18 18:10:18.000,3,Hadoop,error contacting rm
data TLB error interrupt,Error,2005-06-12 02:06:52,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 01:56:13,4,BGL,data tlb error interrupt
data TLB error interrupt,Error,2005-06-12 05:02:33,4,BGL,data tlb error interrupt
